Component,Difumo_names,Yeo_networks7,Yeo_networks17,GM,WM,CSF
254,Subsplenial area,No network found,No network found,0.3434454593602491,0.09390159622723396,0.5626502570860641
255,Middle temporal gyrus posterior RH,DorsAttnB,DorsAttnB,0.5393227256514056,0.4323931929268016,0.02785303385204131
256,Cingulum mid-anterior,SalVentAttnA,SalVentAttnB,0.35325258430998585,0.6412460940393135,0.005511908392962619
257,Cerebellum VI antero-superior LH,No network found,No network found,0.8478313067571812,0.09894444884616779,0.05283068759061919
258,Superior parietal lobule LH,SomMotA,DorsAttnB,0.5027281451410378,0.2774341448915941,0.18980722165929648
259,Cerebellum III superior,No network found,No network found,0.5019158067730916,0.04452449861334078,0.4535703965751926
260,Cerebellum VI posterior,No network found,No network found,0.8562052972282568,0.08330540867671614,0.05932338542946865
261,Caudate,No network found,No network found,0.6178536205876758,0.08140943423751382,0.30074381071921574
262,Parahippocampal gyrus anterior,VisCent,DefaultC,0.7585366109881677,0.19211596212735338,0.049361861991749724
263,Central operculum posterior RH,SomMotA,SomMotB,0.6320767698561021,0.3229725164148537,0.04496860120474899
264,Middle temporal gyrus mid-anterior LH,DefaultB,DefaultB,0.6237261217104555,0.34647429012117886,0.028554083172308856
265,Fusiform gyrus posterior RH,VisCent,VisCent,0.6245063467270051,0.33074187651435544,0.04473365806665633
266,Frontal operculum RH,SalVentAttnA,SalVentAttnB,0.5309011804460309,0.44045566666084496,0.02863405393267334
267,Superior frontal gyrus middle LH,DefaultB,DefaultB,0.6257544834346752,0.311267135097792,0.052687445083436736
268,Middle temporal gyrus posterior RH,VisCent,DorsAttnA,0.6511086439244548,0.29735117946992384,0.050934159347980894
269,Precentral gyrus inferior LH,SomMotA,SomMotB,0.5776342349964844,0.33771770010788327,0.06941026599076569
270,Hippocampus,No network found,DefaultC,0.5730935726614463,0.1442105556428617,0.27550056829070185
271,Paracingulate gyrus mid-anterior LH,DefaultB,DefaultA,0.64849881004775,0.25783412241321774,0.09365764665460985
272,Cerebellum VIIIb medial,No network found,No network found,0.6595799933218717,0.293361250833091,0.04706422075474924
273,Central sulcus mid-superior RH,SomMotA,SomMotA,0.36596001588550564,0.6075034084826513,0.026528893317070583
274,Cerebellum VIIIb anterior,No network found,No network found,0.8242350763813915,0.15581344058492594,0.017050911058477895
275,Cerebrospinal fluid (between superior frontal gyrus superior and skull),SalVentAttnA,SalVentAttnA,0.4116551974478661,0.04534891498966864,0.10092885378328134
276,Superior parietal lobule postero-superior LH,DorsAttnB,DorsAttnA,0.5101392070118271,0.302641710195943,0.1308807742564553
277,Superior frontal sulcus mid-posterior RH,ContA,ContB,0.643296760968118,0.24807961473093854,0.10655936913778095
278,Middle occipital sulcus LH,VisCent,VisCent,0.40819420615588403,0.5684409701930511,0.023103754979187378
279,Internal capsule posterior RH,No network found,No network found,0.19808019667059565,0.6767653711411276,0.1251654802672677
280,Occipitotemporal gyrus posterior LH,VisCent,VisCent,0.6199777657420686,0.3575418641252852,0.02245845604195165
281,Inferior occipital sulcus,VisCent,VisCent,0.4622656096630163,0.5220654730698319,0.015529911912478904
282,Middle frontal gyrus anterior LH,ContA,SalVentAttnB,0.4929125936001841,0.47299673195584335,0.03274755125754185
283,Lateral occipital cortex antero-superior RH,DorsAttnB,DorsAttnA,0.7012325491835942,0.22146904994032626,0.07367479083583994
284,Cerebellum VI superior lateral,VisCent,VisCent,0.7839603784224385,0.061951203350953096,0.15294119436223225
285,Cerebral peduncles,No network found,No network found,0.6991954857859242,0.15872818975309322,0.14207993803090954
286,Occipital pole inferior,VisCent,VisCent,0.5754570475605502,0.3236235003904235,0.08003073048641575
287,Ventromedial prefrontal cortex LH,DefaultB,DefaultA,0.6502593774497812,0.22089995704668242,0.1288414345483285
288,Calcarine sulcus anterior,VisCent,DefaultC,0.7547246585630418,0.0888345610780978,0.15645182554295373
289,Cerebellum Crus I posterior RH,No network found,No network found,0.833139875847216,0.11133024819901705,0.0514499722900453
290,Precentral sulcus mid-inferior RH,DorsAttnB,ContA,0.668325797389246,0.216221811178481,0.10428815722250992
291,Dorsomedial prefrontal cortex anterior,DefaultB,DefaultB,0.6616400335153444,0.13334417010476984,0.2009957100815246
292,Inferior temporal sulcus middle RH,DefaultB,ContB,0.4734555141321059,0.5107224677318338,0.015263412809660521
293,Heschl’s gyrus LH,SomMotA,SomMotB,0.7391668997944142,0.0770148768999556,0.18279660299461387
294,Middle frontal gyrus posterior RH,ContA,ContB,0.5047169999038712,0.4326607539953398,0.055928484666358344
295,Parietal operculum LH,SomMotA,SomMotB,0.5955967198690315,0.3235829618086547,0.0808342914081189
296,Calcarine cortex mid-posterior LH,VisCent,VisPeri,0.642014159192237,0.26835154580024534,0.0896352978634084
297,Postcentral sulcus superior,SomMotA,SomMotA,0.42546870668477343,0.450408468678988,0.11427943231151741
298,Thalamus middle ,No network found,No network found,0.7283229526170484,0.2486797613146838,0.022992914707486926
299,Superior frontal gyrus medial middle,ContA,ContB,0.6505309024528353,0.08794830064628377,0.251155765322558
300,Inferior frontal gyrus posterior LH,ContA,ContA,0.629018289461255,0.2940936706828302,0.07284076942530389
301,Parieto-occipital sulcus middle inferior LH,VisCent,VisPeri,0.4446414589341884,0.5122867050543168,0.043035665913308756
302,Subparietal sulcus LH,DefaultB,DefaultA,0.6182593561897489,0.3205174847959009,0.06122075403143028
303,Anterior limb of internal capsule RH,No network found,No network found,0.4171679511747099,0.5803053767348904,0.0025233235944526625
304,Precuneus mid-posterior,ContA,ContC,0.6344631873014217,0.23061430267348976,0.1341564125923763
305,Angular gyrus superior RH,ContA,ContB,0.5138092817083194,0.4369755220691609,0.04639139353246574
306,Central sulcus middle LH,SomMotA,SomMotA,0.5017346532710513,0.3980017145184582,0.09964214699361978
307,Superior frontal sulcus middle,DefaultB,DefaultA,0.5338164832093614,0.4272118710052414,0.038943836821849466
308,Globus pallidus,No network found,No network found,0.24499938063432092,0.754937400555549,8.106426528325528e-05
309,Central sulcus inferior RH,SomMotA,SomMotB,0.5233606259597379,0.406096989386383,0.06791887305182034
310,Middle frontal gyrus middle,SalVentAttnA,SalVentAttnB,0.6872153563304392,0.22157278358511082,0.07668111601183705
311,Cerebrospinal fluid (between supramarginal gyrus and skull LH),SalVentAttnA,DorsAttnB,0.649202703128403,0.0983598544172051,0.12545293405349847
312,Superior frontal gyrus middle RH,DefaultB,DefaultA,0.6379427065974937,0.26464711515463574,0.09275659108195743
313,Corticospinal tract middle RH,No network found,No network found,0.030880591025965062,0.9690781852923552,5.212760338605664e-05
314,Cingulate sulcus posterior RH,SomMotA,SomMotA,0.6747697382101391,0.25808231928048875,0.0671532480142656
315,Lateral occipital cortex superior RH,DorsAttnB,DefaultC,0.6598482762605554,0.28248753019696315,0.05570234342623653
316,Putamen postero-inferior,No network found,No network found,0.6316506141692442,0.3544321977229472,0.013932491380499156
317,Cerebellum horizontal fissure medial,No network found,No network found,0.7945581555422866,0.10352056273653776,0.0824552445892469
318,Superior parietal sulcus RH,DorsAttnB,DorsAttnB,0.5046359910248555,0.3288939550348506,0.15682888441516957
319,Calcarine cortex anterior ,VisCent,VisPeri,0.6513572859231267,0.2823315769910684,0.06632516861667166
320,Precentral sulcus superior,SomMotA,SomMotA,0.44751205022242324,0.5111556403747275,0.04022364447936461
321,Cuneus posterior,VisCent,VisPeri,0.5579013684275941,0.25683661650774736,0.15904813520536457
322,Precentral sulcus inferior LH,SalVentAttnA,ContA,0.6893940952857953,0.1955001659262198,0.10625516896628058
323,Superior longitudinal fasciculus II posterior LH,DorsAttnB,DorsAttnB,0.05418659559778414,0.9453349505182429,0.00048585980936615304
324,Superior parietal lobule postero-superior RH,DorsAttnB,DorsAttnA,0.5141270506938973,0.24007457338612176,0.13027824684790715
325,Anterior horizontal ramus of the lateral fissure LH,DefaultB,DefaultB,0.6447028891534743,0.2269982995970211,0.11966988499200372
326,Parieto-occipital sulcus mid-anterior RH,VisCent,DefaultC,0.35660446753086605,0.6240909586133693,0.019309396226174145
327,Cingulate sulcus mid-anterior RH,ContA,SalVentAttnB,0.7095852740777068,0.19347201960875238,0.09695161247351705
328,Caudate LH,No network found,No network found,0.6638503030181354,0.3275214397346106,0.008625616993929303
329,Orbital H-shaped sulcus,LimbicA,LimbicB,0.43010145780757475,0.5497358355972419,0.019159054530958862
330,Central operculum LH,SalVentAttnA,SalVentAttnA,0.7246823338872507,0.1796941293672397,0.09558844078771282
331,Parieto-occipital sulcus middle,DefaultB,DefaultC,0.7565674606969514,0.1419430761572583,0.10149630440600531
332,Putamen anterior ,No network found,No network found,0.739922193137845,0.2593041173318141,0.0007791011427095559
333,Cerebrospinal fluid (between middle frontal gyrus and skull LH),DefaultB,DefaultB,0.5565769812621825,0.031208852721233037,0.1327444930444158
334,Precentral gyrus mid-superior LH,SomMotA,DorsAttnB,0.5376613300737879,0.10898208334994343,0.15515384736453428
335,Thalamus anterior ,No network found,No network found,0.3469785063702177,0.6530007354613072,3.647049234714965e-05
336,Posterior cingulate cortex anterior,DefaultB,ContC,0.7624221423088129,0.1418831763310739,0.09569128445952602
337,Superior temporal gyrus posterior LH,SomMotA,TempPar,0.6271084561310404,0.28236302748935804,0.07688369348202047
338,Central sulcus middle,SomMotA,SomMotB,0.41706508675776055,0.5377702487369648,0.045121355467055174
339,Cerebellum IX and cerebellar peduncle ,No network found,No network found,0.669424974935454,0.2127136177557147,0.11017624383948771
340,Calcarine sulcus anterior RH,VisCent,VisPeri,0.6463882914777569,0.28864727005512475,0.0649672059909032
341,Cerebellum VI medial,No network found,No network found,0.5590198277004048,0.43883263646542037,0.002145806345382109
342,Cerebellum V superior,No network found,No network found,0.7423545470883934,0.009807345046315299,0.24784513734923208
343,Collateral sulcus anterior ,LimbicA,LimbicA,0.6977679236205591,0.2628122169973066,0.03899197140775406
344,Cerebellar peduncles,No network found,DefaultC,0.5344871210797372,0.16706886266328136,0.2983668881790381
345,Cerebrospinal fluid (between middle frontal gyrus and skull RH),ContA,SalVentAttnB,0.3862162084873901,0.015279036170498191,0.13201584793466112
346,Cerebellum secondary fissure,No network found,No network found,0.8299228977168959,0.1270126568550622,0.04196113040538812
347,Superior occipital gyrus inferior RH,VisCent,DorsAttnA,0.5808490314116613,0.32845238664755305,0.08941052855077021
348,Central sulcus superior ,SomMotA,SomMotA,0.4192561358147705,0.42374452974879895,0.13605283118478115
349,Inferior occipital gyrus anterior LH,DorsAttnB,ContA,0.7983374139093304,0.09787139586637625,0.09498509448639063
350,Superior parietal lobule posterior,DorsAttnB,DorsAttnA,0.5387901449729806,0.10211289285417686,0.1971731494020064
351,Superior temporal sulcus mid-posterior LH,DefaultB,TempPar,0.6808867857071659,0.263919321165239,0.055195461719654206
352,Lateral occipital cortex anterior LH,VisCent,VisCent,0.57062296629254,0.39200644986427313,0.03723912530150086
353,Planum polare inferior,SalVentAttnA,SomMotB,0.6374371020254341,0.09773273701565864,0.2647640239154873
354,Paracingulate gyrus anterior LH,DefaultB,DefaultA,0.6487139629645011,0.25244509893788947,0.09884491687433736
355,Paracingulate sulcus posterior,SalVentAttnA,SalVentAttnA,0.6082553802927027,0.3128936029420881,0.0788398434034663
356,Inferior frontal gyrus anterior LH,ContA,ContB,0.6227295588529601,0.09684615050316751,0.11805459780617737
357,Angular sulcus superior LH,DefaultB,DefaultB,0.6619491346654947,0.28187633837897746,0.05586803158683253
358,Subparietal sulcus RH,DefaultB,DefaultA,0.6624197141431312,0.2852019673734967,0.05237127473042861
359,Circular sulcus of the insula anterior,ContA,SalVentAttnB,0.745153516806073,0.1749713110075162,0.07988676564382301
360,Middle temporal gyrus mid-anterior RH,DefaultB,DefaultA,0.7847727056498613,0.10899909908918069,0.10151842258382447
361,Cerebrospinal fluid (between intraparietal sulcus and skull LH),ContA,ContA,0.4623816590366126,0.04058814606029784,0.1414270105094908
362,Precuneus posterior ,ContA,ContC,0.6159808270517683,0.058670969239073965,0.2847139634850823
363,Inferior occipital gyrus posterior LH,VisCent,VisCent,0.660756390291565,0.1792782783508991,0.13917425266654895
364,Lingual gyrus inferior,VisCent,VisPeri,0.5974551165709752,0.051943623813314806,0.34976983980985404
365,Angular gyrus postero-inferior LH,DefaultB,DefaultA,0.6426897538688519,0.26668897195237456,0.0809364699382605
366,Inferior frontal gyrus anterior RH,ContA,SalVentAttnB,0.6207404438457746,0.2467338118189484,0.0807589829904074
367,Paracingulate sulcus mid-posterior,SalVentAttnA,SalVentAttnB,0.6310122759355139,0.15779004815110217,0.21111984810030923
368,Frontomarginal gyrus LH,ContA,ContB,0.5313722399840102,0.4191306842736396,0.04501071614903954
369,Middle occipital sulcus RH,VisCent,VisCent,0.5167748313201209,0.45139156833876476,0.03178648792376883
370,Inferior occipital gyrus RH,VisCent,VisCent,0.7207010013932866,0.2013570930401518,0.07661919094840662
371,Inferior frontal sulcus anterior RH,ContA,ContB,0.4561682210435678,0.5193744677572841,0.02167919072368646
372,Postcentral sulcus inferior LH,SalVentAttnA,DorsAttnB,0.42787014241714627,0.5433089370408148,0.02871654465773842
373,Middle temporal gyrus postero-inferior LH,ContA,ContA,0.7505974945195376,0.18986961314064227,0.051308147038526916
374,Superior parietal sulcus superior ,DorsAttnB,DorsAttnB,0.4772902428024816,0.4003777037715843,0.11421832270481011
375,Cerebellum VI lateral RH,No network found,No network found,0.8279363569998388,0.02992695846886396,0.13026312613118954
376,Cerebellum V RH,No network found,No network found,0.8067153996876041,0.01847324615634742,0.1743730253503189
377,Internal capsule middle LH,No network found,No network found,0.16160996668188565,0.8380812229861895,0.00032427549790271245
378,Cingulate sulcus antero-inferior ,DefaultB,DefaultA,0.6850835995982628,0.24756910767205514,0.06734928678468168
379,Middle temporal gyrus mid-anterior LH,DefaultB,DefaultB,0.570880028385688,0.4001350979217646,0.028414868106278454
380,Cerebrospinal fluid (between central sulcus and skull LH),SomMotA,SomMotA,0.38175909444065315,0.11288978347490214,0.14845100982908965
381,Cerebellum VI,No network found,No network found,0.332363009916599,0.6675996081666731,5.056148236475828e-05
382,Cerebrospinal fluid (between central sulcus and skull RH),SalVentAttnA,SalVentAttnA,0.5039974646535784,0.06228066309984248,0.1547067529784566
383,Anterior corona radiata LH,No network found,No network found,0.012738876988175543,0.9871116185913213,0.00015567706315749278
384,Superior occipital sulcus superior RH,DorsAttnB,ContA,0.6111887342500527,0.2428361191515255,0.1410883977134279
385,Intermediate primus of Jensen LH,ContA,ContB,0.5924829242561241,0.29305922399483303,0.10585229627378398
386,Lateral occipital cortex antero-superior LH,DorsAttnB,DorsAttnA,0.5958364715610005,0.3464640241697432,0.05683895439998784
387,Supramarginal gyrus inferior RH,SalVentAttnA,SalVentAttnA,0.6946904083553456,0.13796382197527618,0.1116252606487061
388,Anterior insula dorsal LH,SalVentAttnA,SalVentAttnB,0.5662321708853991,0.40148634978601316,0.03229021050958433
389,Callosomarginal sulcus mid-inferior,SalVentAttnA,SomMotA,0.7397941160182471,0.04818409317566968,0.21202864223371926
390,Posterior insula ventral ,SalVentAttnA,SomMotB,0.6587802803616285,0.23378754679219788,0.10744952414250813
391,Middle temporal gyrus middle RH,DefaultB,DefaultB,0.749879807286169,0.17096573495208964,0.07038133001929762
392,Retrosplenial cortex inferior,No network found,DefaultC,0.2521864401963254,0.0027914689554685464,0.745023430257075
393,Suborbital sulcus,No network found,No network found,0.06034874122504669,0.9385030246181325,0.0010792446452711477
394,Cingulate sulcus anterior RH,DefaultB,DefaultA,0.592935383060528,0.36165669425911195,0.04542295545836708
395,Precuneus postero-superior ,DorsAttnB,ContC,0.5975921431938981,0.2592325378508615,0.11829057769076391
396,Superior longitudinal fasciculus I posterior,No network found,No network found,0.03755150830932555,0.9620352695113724,0.00042946299801939
397,Frontal pole lateral LH,ContA,SalVentAttnB,0.6174419863110611,0.22619093804306425,0.0780221880174607
398,Cerebrospinal fluid (between callosomarginal sulcus and skull RH),DorsAttnB,DorsAttnB,0.4659385209441797,0.09180614819690892,0.19720375414584906
399,Angular sulcus superior RH,ContA,ContB,0.6544575347117388,0.25505075385598486,0.07245344372852786
400,Collateral sulcus middle,VisCent,DefaultC,0.7057352844808811,0.27180455097234624,0.022475349732825996
401,Pars opercularis LH,ContA,DefaultB,0.513648885545409,0.4535845370397439,0.031206147523950487
402,Superior temporal gyrus middle LH,SomMotA,TempPar,0.6079890240316691,0.3535099515804889,0.0313827153038823
403,Occipitotemporal sulcus posterior LH,DorsAttnB,DorsAttnA,0.5321338417698019,0.4493182520626287,0.018545828356501023
404,Cerebellum Crus I posterior,No network found,No network found,0.6538744499638434,0.02715072564682929,0.25363186057971465
405,Lateral fissure posterior limb RH,SomMotA,SomMotB,0.717559913851677,0.09414647341975853,0.16866162836339846
406,Caudate nucleus ,No network found,No network found,0.7819395927053672,0.19854680449748685,0.019521266199921946
407,Posterior horn of lateral ventricles ,No network found,No network found,0.2950962764802785,0.3344890480465416,0.37042954190903427
408,Callosal sulcus mid-posterior,ContA,ContC,0.23960810336408062,0.7564296347894143,0.003971385344880568
409,Supramarginal gyrus antero-inferior LH,SalVentAttnA,SalVentAttnA,0.7349022232807038,0.14858559065755422,0.11346649621271816
410,Callosomarginal sulcus superior,SomMotA,SomMotA,0.5545472657469755,0.17647632013577744,0.2689460141411802
411,Angular gyrus antero-inferior LH,DefaultB,TempPar,0.6533023255976856,0.09931852793788212,0.14573242542175172
412,Superior parts of central and postcentral sulci LH,SomMotA,SomMotA,0.46463006426823733,0.402063072804366,0.12669152471188563
413,Precuneus RH,DorsAttnB,ContC,0.6292167373750888,0.2356259443650946,0.13407011533375182
414,Superior parts of central and postcentral sulci RH,SomMotA,SomMotA,0.40207479978212657,0.5132076226562774,0.0815748947565674
415,Thalamus LH,No network found,No network found,0.3420806997958603,0.6565725692832831,0.0013513108867942644
416,Angular gyrus postero-superior LH,DefaultB,DefaultC,0.605252844343013,0.2183194720461751,0.1119696234515299
417,Paracentral lobule superior,SomMotA,SomMotA,0.5510101122921273,0.20491442168918853,0.2418106602931398
418,Angular gyrus posterior RH,DefaultB,DefaultC,0.6919256590984305,0.21616450501432974,0.08217483259293762
419,Calcarine sulcus posterior medial,VisCent,VisPeri,0.6641754546681539,0.20970922732719754,0.124406598990996
420,Paracingulate sulcus posterior LH,SalVentAttnA,SalVentAttnA,0.6190868740717322,0.12684956855886634,0.251048069118789
421,Thalamus medial,No network found,No network found,0.6683203886658313,0.1016030787783983,0.23007341624104427
422,Fusiform gyrus anterior RH,VisCent,VisCent,0.829198367776375,0.06817616939268661,0.10263052639207207
423,Caudate nucleus tail,No network found,No network found,0.4160440653159101,0.15304269011707047,0.43091650187295644
424,Parieto-occipital sulcus postero-inferior RH,VisCent,VisPeri,0.5091653897863115,0.39384462759508154,0.09677089710239731
425,Cerebellum Crus I superior,VisCent,VisCent,0.7332173518477906,0.03355484755692487,0.22685901582763854
426,Temporal pole RH,LimbicA,DefaultB,0.7680339990969565,0.14072629281425555,0.0679079681548867
427,Lingual gyrus anterior,VisCent,VisPeri,0.709260472732854,0.0424174357117747,0.2483321266781985
428,Cerebrospinal fluid (between postcentral gyrus and skull),SomMotA,SomMotA,0.2598888526385473,0.06809475106236025,0.08404875390958787
429,Cerebellum Crus II RH,No network found,No network found,0.7447441972739138,0.2227109552194396,0.03203428319903828
430,Corpus callosum anterior body,No network found,No network found,0.1658113432416405,0.44459393876579406,0.3895934527679826
431,Superior occipital gyrus RH,VisCent,VisCent,0.6969677639139289,0.20124333476016049,0.09086667042566492
432,Subparietal sulcus inferior LH,DefaultB,DefaultA,0.6438906318504377,0.2946859880326437,0.06141927440308825
433,Intraparietal sulcus middle RH,DorsAttnB,DorsAttnA,0.46045535731792986,0.4472567831568556,0.0917653118397652
434,Hippocampus posterior,No network found,No network found,0.29641178888195463,0.2715115134997448,0.43207667679157086
435,Cuneus anterior,VisCent,VisPeri,0.6931415134400374,0.20361190625848613,0.10323641033087141
436,Precuneus antero-superior,DorsAttnB,DorsAttnB,0.6076886172099156,0.13794102484132606,0.2524634212387177
437,Central sulcus inferior,SomMotA,SomMotB,0.5441806063033805,0.38995019844670437,0.06588617982512678
438,Central sulcus mid-inferior RH,SomMotA,SomMotB,0.5106954885379895,0.4115911266736266,0.07734000827216776
439,Precentral sulcus inferior RH,DorsAttnB,ContA,0.6889991188301917,0.19735883380870384,0.10761948181224901
440,Superior longitudinal fasciculus I,No network found,DorsAttnB,0.053123350417570034,0.9466306940957678,0.00024917459798786177
441,Middle frontal gyrus anterior medial RH,SalVentAttnA,SalVentAttnB,0.5385473028915785,0.4318702954596314,0.028998575582675733
442,Cerebellum Crus I posterior LH,No network found,No network found,0.8494121365351388,0.05803671073019888,0.08538936237470005
443,Superior temporal sulcus middle LH,DefaultB,TempPar,0.8084365759343262,0.10039785574882673,0.090620991930897
444,Cerebrospinal fluid (between intraparietal sulcus and skull RH),ContA,ContB,0.6053027424922844,0.07151557893141577,0.14761200582151104
445,Forceps minor RH,No network found,ContB,0.07884879924017414,0.9203665186565597,0.0007893317600898334
446,Forceps major,No network found,No network found,0.15785228680659352,0.8377061650175232,0.004437783945578278
447,Superior temporal sulcus middle-inferior RH,DefaultB,TempPar,0.6372544530625611,0.31148927304350643,0.05123415981966476
448,Lingual gyrus mid-anterior LH,VisCent,VisPeri,0.6895347953354566,0.27093845642470826,0.039544801763100906
449,Middle frontal gyrus mid-posterior lateral LH,ContA,ContB,0.5988922984125081,0.3083178772339987,0.07213254721551414
450,Cerebellum superior posterior fissure LH,No network found,No network found,0.8214390051072549,0.14735986882880753,0.031011076248441644
451,Fusiform gyrus posterior RH,VisCent,VisCent,0.6401995926408949,0.32592680013400993,0.03387466963989316
452,Medulla oblongata superior,No network found,No network found,0.527587286853682,0.3535484098815885,0.11885392570558857
453,Superior occipital gyrus superior RH,DorsAttnB,DorsAttnA,0.5531184247474112,0.20143960356935822,0.19575649628323888
454,Superior longitudinal fasciculus III posterior RH,No network found,No network found,0.020325473652682884,0.9795549719079127,0.00012997352142548943
455,Frontomarginal sulcus,LimbicA,LimbicB,0.6064950879019573,0.3165384910508568,0.05519161965351357
456,Superior longitudinal fasciculus III middle RH,No network found,No network found,0.0932622954157245,0.889663131800952,0.01707012494446061
457,Inferior frontal sulcus mid-anterior LH,ContA,ContA,0.6387083371661219,0.2533428988953175,0.07925739555756176
458,Cerebrospinal fluid (between superior frontal gyrus superior and skull),DefaultB,DefaultB,0.49297239362070494,0.02109774320452894,0.14128734997348658
459,Central sulcus LH,SomMotA,SomMotB,0.570922965975253,0.3341899115117923,0.08485814711372056
460,Intraparietal sulcus posterior RH,DorsAttnB,DorsAttnA,0.47538498626150044,0.4506227622504223,0.07086113127899105
461,Precuneus inferior ,DefaultB,DefaultA,0.7403054065544816,0.10067161476991639,0.1590283675626679
462,Heschl’s gyrus RH,SomMotA,SomMotB,0.7218265322041886,0.10110165045538509,0.15189137379231002
463,Intraparietal sulcus posterior LH,ContA,ContA,0.5215564810239001,0.39708796006629477,0.07864222173976167
464,Anterior horn of lateral ventricles,No network found,No network found,0.29551908450735015,0.026924289950552193,0.677562317095831
465,Cerebrospinal fluid (between postcentral sulcus and skull RH),SomMotA,SomMotA,0.4715122259443884,0.1909427425471445,0.14054851280615066
466,Central sulcus superior LH,SomMotA,SomMotA,0.420234934564179,0.4921084097198541,0.08559434430129403
467,External capsule middle LH,SalVentAttnA,SalVentAttnA,0.7394487731635078,0.2499879367326259,0.010578426145435783
468,Putamen RH,No network found,No network found,0.5019767652842332,0.49782672447648135,0.0001995837255526464
469,Cerebrospinal fluid (between superior parietal lobule and skull RH),DorsAttnB,DorsAttnA,0.499255539246002,0.08851100181456693,0.15933548576970125
470,Middle insula dorsal,SalVentAttnA,SalVentAttnA,0.8017103896120097,0.1186745427176599,0.0741264052290069
471,Heschl’s gyrus posterior RH,SomMotA,SomMotB,0.6739330444517874,0.22221076061188386,0.10384715146401154
472,Optic radiation RH,No network found,No network found,0.04541311059106795,0.9531759468948025,0.0014021318389025631
473,Anterior parts of occipitotemporal and collateral sulci LH,LimbicA,LimbicA,0.5488795123186215,0.4139614925926723,0.03646235267255284
474,Cingulate sulcus mid-posterior ,SalVentAttnA,SalVentAttnA,0.5750685766212423,0.3989118913641597,0.026023867931468225
475,Middle frontal sulcus mid-anterior LH,ContA,SalVentAttnB,0.4652150832737928,0.5109777391462201,0.022272308622649402
476,Ventromedial prefrontal cortex posterior,LimbicA,LimbicB,0.6540612386586946,0.27682470155044436,0.0691259005428071
477,Cerebrospinal fluid (between superior parietal lobule and skull LH),DorsAttnB,DorsAttnB,0.3830782759743602,0.06775507046585327,0.13907370993830762
478,Cerebellum VI posterior LH,VisCent,VisCent,0.8700353554540345,0.041043692203695394,0.08893962965387904
479,Frontal pole medial,DefaultB,LimbicB,0.5866672394402104,0.26830078313434474,0.14398180612872974
480,Putamen postero-superior,No network found,No network found,0.5266026830360143,0.47323496708366874,0.0001742427905241083
481,Cerebellum VI  LH,No network found,No network found,0.8898069511410743,0.09622543563613893,0.013976183871118687
482,Cerebellum Crus I superior RH,No network found,No network found,0.8460468918257557,0.041444329559746834,0.11022302806169529
483,Superior longitudinal fasciculus III anterior RH,No network found,No network found,0.011785379992688218,0.9879982791974025,0.00021405556915813926
484,Midbrain inferior,No network found,No network found,0.5797088970930495,0.3815264659682472,0.038767643510331254
485,Postcentral gyrus middle RH,DorsAttnB,DorsAttnB,0.4348084109656632,0.058363859539168846,0.2165789895322286
486,Paracingulate sulcus mid-posterior RH,ContA,ContB,0.5456442305412295,0.3870446387189036,0.06686159780465793
487,Fusiform gyrus posterior LH,VisCent,VisCent,0.5586998489732284,0.412256164361628,0.02905217568662674
488,Hippocampus middle,No network found,No network found,0.6170279657256842,0.33178985539795636,0.05119769763352297
489,Corpus callosum rostrum,LimbicA,LimbicB,0.6386011597074617,0.27469336723667265,0.08574747714050356
490,Orbitofrontal cortex,ContA,LimbicB,0.6174876928607339,0.34287707348226004,0.03937770765713199
491,Cerebellum Crus II medial RH,No network found,No network found,0.6304573162828767,0.36153294763809135,0.008016378394863187
492,Cerebellum IV superior,No network found,No network found,0.8758310662624524,0.0720968384969827,0.052055529953553684
493,Cingulate sulcus posterior LH,SomMotA,SomMotA,0.6881772359976268,0.25762509463299044,0.05419673922948591
494,Superior parietal lobule superior,DorsAttnB,DorsAttnB,0.5818319559650775,0.23273987620627662,0.17243137031905695
495,Lingual gyrus middle RH,VisCent,VisPeri,0.5400806875910494,0.4364064999428898,0.023518655829108757
496,Corpus callosum isthmus posterior,No network found,ContC,0.05845762759121537,0.9411262944672604,0.0004171485847256232
497,Precuneus superior,DorsAttnB,ContC,0.5326240103363726,0.029299428653494292,0.27037226399092296
498,Inferior occipital gyrus posterior RH,VisCent,VisCent,0.6386978701539683,0.2922182959501939,0.06538767719443288
499,Callosomarginal sulcus inferior,SalVentAttnA,SalVentAttnA,0.6026794280187515,0.35626162464274125,0.04106982262673708
500,Superior frontal sulcus posterior RH,DorsAttnB,DorsAttnB,0.6154991239570354,0.2645163553342465,0.11628620937088481
501,Inferior fronto-occipital fasciculus posterior LH,No network found,No network found,0.21432573388566156,0.6054830067196041,0.18019149466032344
502,Central sulcus mid-superior ,SomMotA,SomMotA,0.470216357880989,0.407373206949095,0.12232857565096263
503,Cerebrospinal fluid (between inferior frontal sulcus and skull LH),ContA,ContA,0.5242101521579019,0.05249190051221659,0.17249532202225706
504,Cerebellum Crus I anterior LH,No network found,No network found,0.6814718877452922,0.3046130428515252,0.013364417747607752
505,Central operculum anterior RH,SalVentAttnA,SomMotB,0.34284630160042495,0.6445690706583381,0.012590637491846614
506,Corpus callosum splenium,No network found,No network found,0.17488094282106875,0.44282041262572513,0.38231537392469545
507,Superior occipital sulcus RH,DorsAttnB,DorsAttnA,0.49467149535795857,0.4588759992160018,0.04646675467317957
