,dimension,component,identified,overlap_against,label
567,128,23,293,512,Heschl’s gyrus LH
568,128,23,402,512,Superior temporal gyrus middle LH
569,128,23,405,512,Lateral fissure posterior limb RH
570,128,23,16,1024,Subcentral gyrus RH
571,128,23,416,1024,Heschl’s gyrus anterior LH
572,128,23,487,1024,Superior temporal gyrus middle superior LH
573,128,23,295,1024,Central operculum RH
574,128,23,792,1024,Superior temporal gyrus middle LH
575,128,24,36,64,Angular gyrus superior
576,128,24,54,64,Precuneus anterior
577,128,24,32,64,Intraparietal sulcus
578,128,24,56,64,Superior occipital sulcus
579,128,24,57,64,Superior parietal lobule
580,128,24,21,128,Angular gyrus superior RH
581,128,24,110,128,Angular gyrus inferior
582,128,24,128,128,Angular gyrus RH
583,128,24,7,128,Intraparietal sulcus posterior LH
584,128,24,44,128,Angular gyrus superior
585,128,24,120,256,Lateral occipital cortex superior
586,128,24,166,256,Angular gyrus superior
587,128,24,97,256,Superior occipital gyrus RH
588,128,24,109,256,Angular gyrus RH
589,128,24,29,256,Angular gyrus superior RH
590,128,24,416,512,Angular gyrus postero-superior LH
591,128,24,38,512,Angular gyrus postero-inferior RH
592,128,24,238,512,Lateral occipital cortex superior LH
593,128,24,315,512,Lateral occipital cortex superior RH
594,128,24,135,512,Angular gyrus mid-posterior RH
595,128,24,989,1024,Superior occipital gyrus RH
596,128,24,188,1024,Angular gyrus postero-superior LH
597,128,24,863,1024,Lateral occipital cortex mid-superior RH
598,128,24,332,1024,Angular gyrus posterior inferior RH
599,128,24,97,1024,Lateral occipital cortex mid-anterior RH
600,128,25,16,64,Fusiform gyrus posterior
601,128,25,24,64,Descending occipital gyrus
602,128,25,59,64,Angular gyrus inferior
603,128,25,46,64,Occipital pole
604,128,25,53,64,Parieto-occipital sulcus anterior
605,128,25,65,128,Inferior temporal gyrus posterior
606,128,25,128,128,Angular gyrus RH
607,128,25,13,128,Lateral occipital cortex superior
608,128,25,122,128,Angular gyrus LH
609,128,25,108,128,Inferior occipital gyrus
610,128,25,35,256,Occipitotemporal sulcus posterior RH
611,128,25,108,256,Middle temporal gyrus posterior
612,128,25,240,256,Lateral occipital cortex inferior
613,128,25,194,256,Lateral occipital cortex
614,128,25,162,256,Angular gyrus inferior RH
615,128,25,352,512,Lateral occipital cortex anterior LH
616,128,25,78,512,Anterior occipital sulcus RH
617,128,25,386,512,Lateral occipital cortex antero-superior LH
618,128,25,243,512,Middle temporal gyrus posterior LH
619,128,25,134,512,Lateral occipital cortex posterior LH
620,128,25,858,1024,Anterior occipital sulcus posterior RH
621,128,25,894,1024,Lateral occipital cortex middle LH
622,128,25,274,1024,Lateral occipital sulcus LH
623,128,25,646,1024,Lateral occipital sulcus mid-anterior RH
624,128,25,814,1024,Anterior occipital sulcus LH
625,128,26,36,64,Angular gyrus superior
626,128,26,61,64,Middle temporal gyrus
627,128,26,26,64,Cingulate gyrus mid-anterior
628,128,26,6,64,Insula antero-superior
629,128,26,25,64,Putamen
630,128,26,126,128,Superior temporal sulcus posterior RH
631,128,26,80,128,Superior temporal sulcus LH
632,128,26,79,128,Pars triangularis
633,128,26,99,128,Planum porale
634,128,26,21,128,Angular gyrus superior RH
635,128,26,225,256,Middle temporal gyrus middle RH
636,128,26,186,256,Superior temporal sulcus RH
637,128,26,236,256,Pars orbitalis RH
638,128,26,10,256,Collateral sulcus anterior
639,128,26,56,256,Suborbital cortex
640,128,26,360,512,Middle temporal gyrus mid-anterior RH
641,128,26,391,512,Middle temporal gyrus middle RH
642,128,26,292,512,Inferior temporal sulcus middle RH
643,128,26,235,512,Superior temporal sulcus middle-superior RH
644,128,26,33,512,Pars orbitalis RH
645,128,26,474,1024,Middle temporal gyrus middle RH
646,128,26,938,1024,Superior temporal gyrus mid-posterior RH
647,128,26,584,1024,Middle temporal gyrus mid-anterior RH
648,128,26,67,1024,Superior temporal sulcus anterior RH
649,128,26,206,1024,Superior temporal sulcus middle RH
650,128,27,9,64,Cerebellum Crus II
651,128,27,2,64,Fusiform gyrus
652,128,27,11,64,Transverse sinus
653,128,27,55,64,Lingual gyrus
654,128,27,16,64,Fusiform gyrus posterior
655,128,27,113,128,Cerebellum VI
656,128,27,115,128,Cerebellum IV and middle cerebellar peduncle
657,128,27,82,128,Cerebellum IV and V
658,128,27,55,128,Cerebellum superior posterior fissure
659,128,27,22,128,Cerebellum Crus I anterior
660,128,27,181,256,Cerebellum VI
661,128,27,36,256,Cerebellum VIIb
662,128,27,200,256,Cerebellum V
663,128,27,161,256,Cerebellum VI superior LH
664,128,27,172,256,Cerebellum Crus I anterior LH
665,128,27,260,512,Cerebellum VI posterior
666,128,27,481,512,Cerebellum VI  LH
667,128,27,218,512,Cerebellum III inferior
668,128,27,121,512,Cerebellum VI medial RH
669,128,27,14,512,Cerebellum VI RH
670,128,27,385,1024,Cerebellum VI LH
671,128,27,982,1024,Cerebellum IX anterior
672,128,27,283,1024,Cerebellum VI
673,128,27,290,1024,Cerebellum VI
674,128,27,170,1024,Cerebellum VI
675,128,28,2,64,Fusiform gyrus
676,128,28,29,64,Inferior occipital gyrus
677,128,28,55,64,Lingual gyrus
678,128,28,9,64,Cerebellum Crus II
679,128,28,16,64,Fusiform gyrus posterior
680,128,28,11,128,Cerebellum Crus I posterior
681,128,28,12,128,Lingual gyrus posterior
682,128,28,39,128,Cerebrospinal fluid (between occipital pole and cerebellum)
683,128,28,120,128,Fusiform gyrus
684,128,28,113,128,Cerebellum VI
685,128,28,193,256,Lingual gyrus lateral
686,128,28,91,256,Cerebellum Crus I superior
687,128,28,161,256,Cerebellum VI superior LH
688,128,28,59,256,Fusiform gyrus posterior LH
689,128,28,143,256,Cerebellum Crus I posterior
690,128,28,284,512,Cerebellum VI superior lateral
691,128,28,478,512,Cerebellum VI posterior LH
692,128,28,364,512,Lingual gyrus inferior
693,128,28,425,512,Cerebellum Crus I superior
694,128,28,442,512,Cerebellum Crus I posterior LH
695,128,28,996,1024,Cerebellum VI LH
696,128,28,248,1024,Fluid between cerebellum and occipital cortex
697,128,28,174,1024,Cerebellum Crus I superior RH
698,128,28,343,1024,Lingual gyrus posterior inferior RH
699,128,28,42,1024,Cerebellum VI superior
700,128,29,7,64,Superior temporal sulcus with angular gyrus
701,128,29,48,64,Intraparietal sulcus RH
702,128,29,37,64,Supramarginal gyrus
703,128,29,51,64,Middle frontal gyrus
704,128,29,38,64,Intraparietal sulcus LH
705,128,29,81,128,Intraparietal sulcus anterior RH
706,128,29,21,128,Angular gyrus superior RH
707,128,29,128,128,Angular gyrus RH
708,128,29,114,128,Supramarginal gyrus anterior RH
709,128,29,110,128,Angular gyrus inferior
710,128,29,109,256,Angular gyrus RH
711,128,29,146,256,Intermediate primus of Jensen RH
712,128,29,230,256,Angular sulcus inferior RH
713,128,29,22,256,Supramarginal gyrus LH
714,128,29,162,256,Angular gyrus inferior RH
715,128,29,100,512,Angular sulcus inferior RH
716,128,29,119,512,Supramarginal gyrus postero-superior RH
717,128,29,99,512,Angular gyrus anterior RH
718,128,29,146,512,Superior temporal gyrus posterior RH
719,128,29,135,512,Angular gyrus mid-posterior RH
720,128,29,528,1024,Angular gyrus middle RH
721,128,29,977,1024,Supramarginal gyrus posterior inferior RH
722,128,29,738,1024,Angular gyrus posterior RH
723,128,29,231,1024,Angular sulcus mid-anterior RH
724,128,29,129,1024,Supramarginal gyrus posterior RH
725,128,30,39,64,Dorsomedial prefrontal cortex antero-superior
726,128,30,1,64,Superior frontal sulcus
727,128,30,17,64,Superior frontal gyrus medial
728,128,30,51,64,Middle frontal gyrus
729,128,30,58,64,Middle frontal gyrus anterior
730,128,30,90,128,Superior frontal sulcus anterior
731,128,30,101,128,"Superior frontal sulcus anterior, LH"
732,128,30,58,128,Dorsomedial prefrontal cortex anteromedial
733,128,30,35,128,Dorsomedial prefrontal cortex antero-superior
734,128,30,93,128,Cerebrospinal fluid (between middle frontal gyrus and skull)
735,128,30,182,256,Cerebrospinal fluid (between superior frontal gyrus posterior and skull)
736,128,30,61,256,Frontal pole superior
737,128,30,136,256,Cerebrospinal fluid (between middle frontal gyrus posterior and skull)
738,128,30,245,256,Cerebrospinal fluid (between middle frontal gyrus RH and skull)
739,128,30,12,256,Superior frontal gyrus anterior
740,128,30,188,512,Cerebrospinal fluid (between superior frontal gyrus lateral RH and skull)
741,128,30,458,512,Cerebrospinal fluid (between superior frontal gyrus middle superior and skull)
742,128,30,39,512,Cerebrospinal fluid (between middle frontal gyrus and skull)
743,128,30,333,512,Cerebrospinal fluid (between middle frontal gyrus and skull LH)
744,128,30,43,512,Superior frontal gyrus superior RH
745,128,30,744,1024,Cerebrospinal fluid (between superior frontal gyrus and skull)
746,128,30,570,1024,Cerebrospinal fluid (between superior frontal gyrus and skull RH)
747,128,30,554,1024,Cerebrospinal fluid (between superior frontal gyrus anterior and skull LH)
748,128,30,630,1024,Cerebrospinal fluid (between superior frontal gyrus anterior and skull)
749,128,30,579,1024,Cerebrospinal fluid (between superior frontal gyrus middle and skull)
750,128,31,53,64,Parieto-occipital sulcus anterior
751,128,31,2,64,Fusiform gyrus
752,128,31,55,64,Lingual gyrus
753,128,31,16,64,Fusiform gyrus posterior
754,128,31,21,64,Cerebellum I-V
755,128,31,41,128,Fusiform gyrus anterior
756,128,31,57,128,Hippocampal fissure
757,128,31,113,128,Cerebellum VI
758,128,31,120,128,Fusiform gyrus
759,128,31,91,128,Lingual gyrus
760,128,31,237,256,Occipitotemporal gyrus anterior
761,128,31,21,256,Amygdala
762,128,31,168,256,Hippocampus anterior
763,128,31,211,256,Cerebellum VI RH
764,128,31,95,256,Hippocampus posterior
765,128,31,262,512,Parahippocampal gyrus anterior
766,128,31,81,512,Cerebellum V anterior
767,128,31,400,512,Collateral sulcus middle
768,128,31,343,512,Collateral sulcus anterior 
769,128,31,105,512,Amygdala inferior
770,128,31,512,1024,Hippocampal gyrus posterior LH
771,128,31,39,1024,Fusiform gyrus anterior RH
772,128,31,130,1024,Collateral sulcus posterior
773,128,31,726,1024,Parahippocampal gyrus middle RH
774,128,31,653,1024,Collateral sulcus middle LH
775,128,32,61,64,Middle temporal gyrus
776,128,32,6,64,Insula antero-superior
777,128,32,38,64,Intraparietal sulcus LH
778,128,32,58,64,Middle frontal gyrus anterior
779,128,32,49,64,Inferior frontal sulcus
780,128,32,123,128,Inferior frontal sulcus LH
781,128,32,76,128,"Precentral sulcus inferior, LH"
782,128,32,67,128,Insula antero-superior
783,128,32,79,128,Pars triangularis
784,128,32,14,128,Lateral frontal pole
785,128,32,141,256,Inferior frontal gyrus anterior LH
786,128,32,232,256,Pars opercularis
787,128,32,57,256,Inferior frontal gyrus LH
788,128,32,16,256,Pars opercularis pars triangularis LH
789,128,32,185,256,Frontal pole lateral LH
790,128,32,401,512,Pars opercularis LH
791,128,32,397,512,Middle frontal gyrus anterior lateral LH
792,128,32,356,512,Inferior frontal gyrus anterior LH
793,128,32,322,512,Precentral sulcus inferior LH
794,128,32,300,512,Inferior frontal gyrus posterior LH
795,128,32,796,1024,Inferior frontal gyrus middle LH
796,128,32,126,1024,Ventrolateral prefrontal cortex LH
797,128,32,363,1024,Inferior frontal gyrus mid-posterior LH
798,128,32,980,1024,Inferior frontal gyrus anterior LH
799,128,32,110,1024,Inferior frontal sulcus anterior LH
800,128,33,4,64,Cingulate cortex posterior
801,128,33,59,64,Angular gyrus inferior
802,128,33,5,64,Parieto-occipital sulcus superior
803,128,33,54,64,Precuneus anterior
804,128,33,20,64,Parieto-occipital sulcus middle
805,128,33,52,128,Posterior cingulate cortex inferior
806,128,33,121,128,Precuneus posterior
807,128,33,63,128,Posterior cingulate cortex superior
808,128,33,110,128,Angular gyrus inferior
809,128,33,118,128,Parieto-occipital sulcus antero-superior
810,128,33,218,256,Precuneus inferior
811,128,33,15,256,Posterior cingulate cortex posterior
812,128,33,241,256,Precuneus posterior
813,128,33,166,256,Angular gyrus superior
814,128,33,188,256,Posterior cingulate cortex superior
815,128,33,302,512,Subparietal sulcus LH
816,128,33,142,512,Posterior cingulate cortex LH
817,128,33,432,512,Subparietal sulcus inferior LH
818,128,33,253,512,Precuneus middle
819,128,33,358,512,Subparietal sulcus RH
820,128,33,715,1024,Subparietal sulcus
821,128,33,743,1024,Subparietal sulcus posterior
822,128,33,255,1024,Precuneus anterior LH
823,128,33,676,1024,Precuneus posterior
824,128,33,128,1024,Precuneus middle LH
825,128,34,11,64,Transverse sinus
826,128,34,29,64,Inferior occipital gyrus
827,128,34,42,64,Lateral occipital cortex
828,128,34,48,64,Intraparietal sulcus RH
829,128,34,2,64,Fusiform gyrus
830,128,34,108,128,Inferior occipital gyrus
831,128,34,65,128,Inferior temporal gyrus posterior
832,128,34,120,128,Fusiform gyrus
833,128,34,113,128,Cerebellum VI
834,128,34,28,128,Cerebellum VI superior
835,128,34,80,256,Inferior temporal gyrus posterior LH
836,128,34,97,256,Superior occipital gyrus RH
837,128,34,233,256,Cerebellum VI anterior
838,128,34,59,256,Fusiform gyrus posterior LH
839,128,34,212,256,Inferior temporal sulcus posterior LH
840,128,34,425,512,Cerebellum Crus I superior
841,128,34,12,512,Occipitotemporal gyrus mid-posterior RH
842,128,34,127,512,Inferior temporal sulcus mid-posterior RH
843,128,34,187,512,Inferior occipital gyrus
844,128,34,15,512,Fusiform gyrus anterior LH
845,128,34,670,1024,Occipitotemporal sulcus mid-posterior RH
846,128,34,499,1024,Inferior temporal gyrus posterior RH
847,128,34,179,1024,Occipitotemporal sulcus mid-posterior LH
848,128,34,120,1024,Cerebellum Crus I lateral LH
849,128,34,133,1024,Occipitotemporal sulcus mid-anterior RH
850,128,35,30,64,Superior rostral gyrus
851,128,35,23,64,Anterior Cingulate Cortex
852,128,35,62,64,Superior frontal gyrus
853,128,35,14,64,Cingulate gyrus mid-posterior
854,128,35,58,64,Middle frontal gyrus anterior
855,128,35,117,128,Ventromedial prefrontal cortex anterior
856,128,35,58,128,Dorsomedial prefrontal cortex anteromedial
857,128,35,69,128,Anterior cingulate cortex
858,128,35,30,128,Cerebrospinal fluid (between anterior part of superior frontal gyrus and skull)
859,128,35,90,128,Superior frontal sulcus anterior
860,128,35,235,256,Dorsomedial prefrontal cortex anterior
861,128,35,32,256,Anterior cingulate cortex middle
862,128,35,61,256,Frontal pole superior
863,128,35,176,256,Anterior cingulate cortex superior
864,128,35,149,256,Anterior cingulate cortex inferior
865,128,35,354,512,Paracingulate gyrus anterior LH
866,128,35,24,512,Dorsomedial prefrontal cortex antero-superior LH
867,128,35,291,512,Dorsomedial prefrontal cortex anterior
868,128,35,51,512,Ventromedial prefrontal cortex
869,128,35,394,512,Cingulate sulcus anterior RH
870,128,35,367,1024,Dorsomedial prefrontal cortex anterior RH
871,128,35,396,1024,Superior frontal gyrus anterior medial
872,128,35,452,1024,Paracingulate gyrus anterior LH
873,128,35,423,1024,Paracingulate sulcus anterior LH
874,128,35,443,1024,Paracingulate gyrus anterior
875,128,36,51,64,Middle frontal gyrus
876,128,36,1,64,Superior frontal sulcus
877,128,36,17,64,Superior frontal gyrus medial
878,128,36,57,64,Superior parietal lobule
879,128,36,52,64,Inferior frontal gyrus
880,128,36,83,128,Precentral sulcus superior
881,128,36,51,128,Cerebrospinal fluid (between superior part of superior frontal gyrus and skull)
882,128,36,106,128,Middle frontal gyrus RH
883,128,36,1,128,Middle frontal gyrus lateral LH
884,128,36,9,128,Superior frontal sulcus
885,128,36,68,256,Superior frontal gyrus posterior LH
886,128,36,248,256,Superior frontal sulcus RH
887,128,36,129,256,Precentral sulcus RH
888,128,36,245,256,Cerebrospinal fluid (between middle frontal gyrus RH and skull)
889,128,36,76,256,Superior frontal gyrus posterior
890,128,36,95,512,Superior frontal gyrus posterior LH
891,128,36,162,512,Superior frontal sulcus posterior LH
892,128,36,277,512,Superior frontal sulcus mid-posterior RH
893,128,36,512,512,Precentral sulcus superior RH
894,128,36,69,512,Superior frontal gyrus mid-posterior 
895,128,36,803,1024,Superior frontal sulcus posterior LH
896,128,36,1015,1024,Superior frontal sulcus middle RH
897,128,36,974,1024,Middle frontal gyrus posterior superior RH
898,128,36,209,1024,Superior frontal sulcus posterior inferior LH
899,128,36,140,1024,Precentral sulcus superior RH
900,128,37,45,64,Heschl’s gyrus
901,128,37,8,64,Planum temporale
902,128,37,38,64,Intraparietal sulcus LH
903,128,37,6,64,Insula antero-superior
904,128,37,61,64,Middle temporal gyrus
905,128,37,54,128,Planum temporale LH
906,128,37,48,128,Postcentral sulcus inferior LH
907,128,37,49,128,Insula center and lateral fissure
908,128,37,29,128,Angular gyrus anterior RH
909,128,37,56,128,Intraparietal sulcus anterior LH
910,128,37,22,256,Supramarginal gyrus LH
911,128,37,251,256,Supramarginal gyrus anterior LH
912,128,37,73,256,Supramarginal gyrus
913,128,37,70,256,Parietal operculum
914,128,37,232,256,Pars opercularis
915,128,37,193,512,Supramarginal gyrus inferior LH
916,128,37,76,512,Supramarginal gyrus posterior LH
917,128,37,409,512,Supramarginal gyrus antero-inferior LH
918,128,37,189,512,Arcuate fasciculus postero-superior
919,128,37,337,512,Superior temporal gyrus posterior LH
920,128,37,854,1024,Supramarginal gyrus postero-inferior LH
921,128,37,700,1024,Supramarginal gyrus anterior LH
922,128,37,21,1024,Lateral fissure posterior limb LH
923,128,37,253,1024,Supramarginal gyrus middle LH
924,128,37,279,1024,Supramarginal gyrus antero-inferior LH
925,128,38,33,64,Superior parietal lobule anterior
926,128,38,44,64,Paracentral lobule superior
927,128,38,34,64,Precentral gyrus medial
928,128,38,12,64,Paracentral gyrus RH
929,128,38,10,64,Superior parts of Postcentral and Precentral gyri
930,128,38,5,128,Superior precentral and postcentral sulci anterior
931,128,38,89,128,Superior parietal lobule anterior
932,128,38,43,128,Postcentral gyrus superior LH
933,128,38,18,128,Postcentral gyrus RH
934,128,38,70,128,Cerebrospinal fluid (between central sulcus and skull)
935,128,38,152,256,Precentral gyrus superior
936,128,38,142,256,Central and postcentral sulci superior
937,128,38,137,256,Paracentral lobule posterior
938,128,38,189,256,Superior parietal lobule anterior
939,128,38,46,256,Postcentral sulcus superior RH
940,128,38,502,512,Central sulcus mid-superior 
941,128,38,258,512,Superior parietal lobule LH
942,128,38,374,512,Superior parietal sulcus superior 
943,128,38,318,512,Superior parietal sulcus RH
944,128,38,297,512,Postcentral sulcus superior
945,128,38,127,1024,Superior parts of central and postcentral sulci LH
946,128,38,697,1024,Central sulcus mid-superior RH
947,128,38,15,1024,Postcentral sulcus superior RH
948,128,38,660,1024,Postcentral gyrus superior LH
949,128,38,124,1024,Callosomarginal sulcus superior RH
950,128,39,3,64,Calcarine cortex posterior
951,128,39,11,64,Transverse sinus
952,128,39,46,64,Occipital pole
953,128,39,55,64,Lingual gyrus
954,128,39,22,64,Superior fornix and isthmus
955,128,39,47,128,Inferior occipital sulcus
956,128,39,108,128,Inferior occipital gyrus
957,128,39,28,128,Cerebellum VI superior
958,128,39,11,128,Cerebellum Crus I posterior
959,128,39,12,128,Lingual gyrus posterior
960,128,39,9,256,Retrocalcarine cortex
961,128,39,78,256,Lingual gyrus mid-posterior
962,128,39,193,256,Lingual gyrus lateral
963,128,39,59,256,Fusiform gyrus posterior LH
964,128,39,143,256,Cerebellum Crus I posterior
965,128,39,52,512,Lingual gyrus posterior
966,128,39,363,512,Inferior occipital gyrus posterior LH
967,128,39,284,512,Cerebellum VI superior lateral
968,128,39,265,512,Fusiform gyrus posterior RH
969,128,39,195,512,Occipital pole
970,128,39,342,1024,Occipital pole inferior medial RH
971,128,39,817,1024,Occipital pole inferior lateral RH
972,128,39,752,1024,Occipital pole inferior LH
973,128,39,959,1024,Cerebellum Crus I posterior LH
974,128,39,665,1024,Lingual gyrus posterior LH
975,128,40,62,64,Superior frontal gyrus
976,128,40,23,64,Anterior Cingulate Cortex
977,128,40,51,64,Middle frontal gyrus
978,128,40,26,64,Cingulate gyrus mid-anterior
979,128,40,52,64,Inferior frontal gyrus
980,128,40,58,128,Dorsomedial prefrontal cortex anteromedial
981,128,40,19,128,Cingulate cortex mid-anterior
982,128,40,119,128,Paracingulate gyrus postero-superior
983,128,40,1,128,Middle frontal gyrus lateral LH
984,128,40,69,128,Anterior cingulate cortex
985,128,40,229,256,Dorsomedial prefrontal cortex posterior
986,128,40,121,256,Dorsomedial prefrontal cortex
987,128,40,76,256,Superior frontal gyrus posterior
988,128,40,192,256,Middle frontal gyrus posterior RH
989,128,40,40,256,Paracingulate gyrus posterior
990,128,40,367,512,Paracingulate sulcus mid-posterior
991,128,40,299,512,Superior frontal gyrus medial middle
992,128,40,486,512,Paracingulate sulcus mid-posterior RH
993,128,40,19,512,Paracingulate sulcus LH
994,128,40,327,512,Cingulate sulcus mid-anterior RH
995,128,40,572,1024,Paracingulate gyrus mid-posterior LH
996,128,40,509,1024,Paracingulate sulcus middle LH
997,128,40,7,1024,Paracingulate gyrus posterior
998,128,40,652,1024,Superior frontal gyrus medial superior 
999,128,40,707,1024,Cingulate middle RH
1000,128,41,35,64,Lingual gyrus anterior
1001,128,41,2,64,Fusiform gyrus
1002,128,41,31,64,Calcarine sulcus anterior
1003,128,41,16,64,Fusiform gyrus posterior
1004,128,41,53,64,Parieto-occipital sulcus anterior
1005,128,41,120,128,Fusiform gyrus
1006,128,41,91,128,Lingual gyrus
1007,128,41,12,128,Lingual gyrus posterior
1008,128,41,31,128,Parahippocampal gyrus
1009,128,41,45,128,Calcarine sulcus anterior
1010,128,41,49,256,Lingual gyrus mid-anterior
1011,128,41,117,256,Collateral sulcus middle
1012,128,41,203,256,Fusiform gyrus RH
1013,128,41,238,256,Calcarine sulcus anterior
1014,128,41,211,256,Cerebellum VI RH
1015,128,41,451,512,Fusiform gyrus middle RH
1016,128,41,180,512,Fusiform gyrus middle superior RH
1017,128,41,487,512,Fusiform gyrus posterior LH
1018,128,41,67,512,Fusiform gyrus anterior
1019,128,41,422,512,Fusiform gyrus middle inferior RH
1020,128,41,549,1024,Collateral sulcus middle RH
1021,128,41,692,1024,Fusiform gyrus middle RH
1022,128,41,761,1024,Fusiform gyrus RH
1023,128,41,130,1024,Collateral sulcus posterior
1024,128,41,471,1024,Lingual gyrus mid-anterior LH
1025,128,42,52,64,Inferior frontal gyrus
1026,128,42,32,64,Intraparietal sulcus
1027,128,42,26,64,Cingulate gyrus mid-anterior
1028,128,42,25,64,Putamen
1029,128,42,8,64,Planum temporale
1030,128,42,80,128,Superior temporal sulcus LH
1031,128,42,79,128,Pars triangularis
1032,128,42,122,128,Angular gyrus LH
1033,128,42,34,128,Occipitotemporal gyrus posterior
1034,128,42,32,128,"Inferior frontal gyrus anterior, LH"
1035,128,42,160,256,Superior temporal sulcus posterior LH
1036,128,42,141,256,Inferior frontal gyrus anterior LH
1037,128,42,16,256,Pars opercularis pars triangularis LH
1038,128,42,56,256,Suborbital cortex
1039,128,42,212,256,Inferior temporal sulcus posterior LH
1040,128,42,379,512,Middle temporal gyrus middle anterior LH
1041,128,42,264,512,Middle temporal gyrus mid-anterior LH
1042,128,42,443,512,Superior temporal sulcus middle LH
1043,128,42,373,512,Middle temporal gyrus postero-inferior LH
1044,128,42,351,512,Superior temporal sulcus mid-posterior LH
1045,128,42,421,1024,Middle temporal gyrus middle inferior LH
1046,128,42,55,1024,Middle temporal gyrus middle superior LH
1047,128,42,123,1024,Middle temporal gyrus middle LH
1048,128,42,490,1024,Middle temporal gyrus mid-posterior medial LH
1049,128,42,152,1024,Middle temporal gyrus mid-anterior medial LH
1050,128,43,63,64,Central sulcus
1051,128,43,10,64,Superior parts of Postcentral and Precentral gyri
1052,128,43,28,64,Paracentral lobule
1053,128,43,33,64,Superior parietal lobule anterior
1054,128,43,40,64,Precentral gyrus superior
1055,128,43,74,128,Postcentral sulcus superior
1056,128,43,84,128,Precentral gyrus superior
1057,128,43,20,128,Cerebrospinal fluid (superior of Central sulcus)
1058,128,43,5,128,Superior precentral and postcentral sulci anterior
1059,128,43,38,128,Superior precentral and postcentral sulci posterior
1060,128,43,115,256,Superior parts of central and postcentral sulci LH
1061,128,43,246,256,Cerebrospinal fluid (between precentral and postcentral gyri LH and skull)
1062,128,43,99,256,Precentral sulcus superior
1063,128,43,100,256,Central sulcus middle
1064,128,43,87,256,Central and postcentral sulci mid-superior
1065,128,43,306,512,Central sulcus middle LH
1066,128,43,412,512,Superior parts of central and postcentral sulci LH
1067,128,43,380,512,Cerebrospinal fluid (between central sulcus and skull LH)
1068,128,43,211,512,Postcentral sulcus superior LH
1069,128,43,212,512,Precentral gyrus superior LH
1070,128,43,268,1024,Postcentral gyrus mid-inferior lateral LH
1071,128,43,522,1024,Postcentral gyrus middle anterior LH
1072,128,43,234,1024,Precentral gyrus mid-superior LH
1073,128,43,127,1024,Superior parts of central and postcentral sulci LH
1074,128,43,736,1024,Central sulcus superior LH
1075,128,44,59,64,Angular gyrus inferior
1076,128,44,32,64,Intraparietal sulcus
1077,128,44,61,64,Middle temporal gyrus
1078,128,44,52,64,Inferior frontal gyrus
1079,128,44,57,64,Superior parietal lobule
1080,128,44,7,128,Intraparietal sulcus posterior LH
1081,128,44,110,128,Angular gyrus inferior
1082,128,44,56,128,Intraparietal sulcus anterior LH
1083,128,44,24,128,Angular gyrus posterior
1084,128,44,33,128,Posterior cingulate cortex
1085,128,44,145,256,Angular gyrus superior LH
1086,128,44,166,256,Angular gyrus superior
1087,128,44,22,256,Supramarginal gyrus LH
1088,128,44,141,256,Inferior frontal gyrus anterior LH
1089,128,44,183,256,Intraparietal sulcus LH
1090,128,44,171,512,Angular gyrus superior LH
1091,128,44,154,512,Cerebrospinal fluid (between angular gyrus and skull LH)
1092,128,44,76,512,Supramarginal gyrus posterior LH
1093,128,44,385,512,Intermediate primus of Jensen LH
1094,128,44,365,512,Angular gyrus postero-inferior LH
1095,128,44,945,1024,Supramarginal gyrus postero-superior LH
1096,128,44,909,1024,Supramarginal gyrus posterior LH
1097,128,44,400,1024,Angular gyrus superior LH
1098,128,44,298,1024,Angular gyrus superior posterior LH
1099,128,44,228,1024,Cerebrospinal fluid (between superior occipital gyrus and skull LH)
1100,128,45,31,64,Calcarine sulcus anterior
1101,128,45,53,64,Parieto-occipital sulcus anterior
1102,128,45,20,64,Parieto-occipital sulcus middle
1103,128,45,55,64,Lingual gyrus
1104,128,45,22,64,Superior fornix and isthmus
1105,128,45,61,128,Parieto-occipital sulcus anterior
1106,128,45,85,128,Calcarine cortex anterior
1107,128,45,91,128,Lingual gyrus
1108,128,45,111,128,Intracalcarine cortex
1109,128,45,8,128,Parieto-occipital sulcus central
1110,128,45,222,256,Calcarine sulcus mid-anterior
1111,128,45,213,256,Lingual gyrus anterior
1112,128,45,139,256,Calcarine sulcus middle
1113,128,45,85,256,Ventral visual stream
1114,128,45,151,256,Parieto-occipital sulcus anterior
1115,128,45,9,512,Calcarine sulcus anterior LH
1116,128,45,340,512,Calcarine sulcus anterior RH
1117,128,45,177,512,Calcarine sulcus mid-anterior
1118,128,45,82,512,Parieto-occipital sulcus mid-anterior
1119,128,45,288,512,Calcarine sulcus anterior
1120,128,45,75,1024,Calcarine cortex anterior RH
1121,128,45,774,1024,Calcarine sulcus anterior RH
1122,128,45,913,1024,Lingual gyrus anterior
1123,128,45,445,1024,Parieto-occipital sulcus inferior LH
1124,128,45,908,1024,Optic radiation posterior LH
1125,128,46,32,64,Intraparietal sulcus
1126,128,46,56,64,Superior occipital sulcus
1127,128,46,27,64,Superior parietal lobule posterior
1128,128,46,57,64,Superior parietal lobule
1129,128,46,36,64,Angular gyrus superior
1130,128,46,81,128,Intraparietal sulcus anterior RH
1131,128,46,73,128,Superior occipital sulcus
1132,128,46,21,128,Angular gyrus superior RH
1133,128,46,77,128,Superior parietal sulcus
1134,128,46,66,128,Cerebrospinal fluid (between Parieto-occipital sulcus and skull)
