,dimension,component,identified,overlap_against,label
2639,512,106,168,256,Anterior hippocampus
2640,512,106,105,512,Amygdala inferior
2641,512,106,473,512,Anterior parts of occipitotemporal and collateral sulci LH
2642,512,106,343,512,Collateral sulcus anterior 
2643,512,106,136,512,Temporal pole
2644,512,106,215,512,Superior temporal gyrus medial anterior RH
2645,512,106,447,1024,Collateral sulcus anterior 
2646,512,106,823,1024,Occipitotemporal gyrus anterior LH
2647,512,106,333,1024,Hippocampal gyrus RH
2648,512,106,201,1024,Superior termporal gyrus medial RH
2649,512,106,479,1024,Pons middle
2650,512,107,31,64,Calcarine sulcus anterior
2651,512,107,3,64,Calcarine cortex posterior
2652,512,107,13,64,Superior occipital gyrus
2653,512,107,20,64,Central Parieto-occipital sulcus
2654,512,107,55,64,Lingual gyrus
2655,512,107,111,128,Intracalcarine cortex
2656,512,107,85,128,"Calcarine cortex, anterior"
2657,512,107,72,128,"Calcarine cortex, posterior"
2658,512,107,8,128,Parieto-occipital sulcus central
2659,512,107,78,128,Cuneus superior
2660,512,107,77,256,Cuneus inferior
2661,512,107,139,256,Calcarine sulcus middle
2662,512,107,119,256,Calcarine sulcus posterior
2663,512,107,6,256,"Cuneus, anterior"
2664,512,107,195,256,Lingual gyrus
2665,512,107,435,512,Cuneus anterior
2666,512,107,26,512,Cuneus antero-inferior
2667,512,107,296,512,Calcarine cortex mid-posterior LH
2668,512,107,240,512,Cuneus superior 
2669,512,107,321,512,Cuneus posterior
2670,512,107,846,1024,Cuneus superior
2671,512,107,306,1024,Intracalcarine cortex LH
2672,512,107,555,1024,Cuneus mid-posterior
2673,512,107,605,1024,Cuneus inferior RH
2674,512,107,197,1024,Cuneus anterior LH
2675,512,108,28,64,Paracentral lobule
2676,512,108,12,64,Paracentral gyrus RH
2677,512,108,33,64,Superior parietal lobule anterior
2678,512,108,34,64,Precentral gyrus medial
2679,512,108,54,64,Precuneus superior
2680,512,108,60,128,Paracentral lobule
2681,512,108,5,128,Superior precentral and postcentral sulci
2682,512,108,105,128,"Cingulate sulcus, posterior"
2683,512,108,38,128,Superior precentral and postcentral gyri [same as 5]
2684,512,108,89,128,"Superior parietal lobule, anterior"
2685,512,108,114,256,Precentral gyrus medial superior
2686,512,108,219,256,Paracentral lobule
2687,512,108,87,256,Superior parts of central and postcentral sulci
2688,512,108,252,256,Callosomarginal sulcus inferior
2689,512,108,19,256,Superior parietal lobule
2690,512,108,389,512,Callosomarginal sulcus mid-inferior
2691,512,108,410,512,Callosomarginal sulcus superior
2692,512,108,143,512,Precuneus anterior
2693,512,108,102,512,Paracentral lobule inferior LH
2694,512,108,396,512,Superior longitudinal fasciculus I posterior
2695,512,108,349,1024,Callosomarginal sulcus middle LH
2696,512,108,275,1024,Corticospinal tract superior posterior
2697,512,108,22,1024,Superior corona radiata RH
2698,512,108,970,1024,Callosomarginal sulcus superior
2699,512,108,598,1024,Paracentral lobule postero-inferior RH
2700,512,109,24,64,Descending occipital gyrus
2701,512,109,3,64,Calcarine cortex posterior
2702,512,109,13,64,Superior occipital gyrus
2703,512,109,60,64,Cuneus
2704,512,109,31,64,Calcarine sulcus anterior
2705,512,109,103,128,"Occipital pole, superior"
2706,512,109,116,128,"Occipital pole, inferior"
2707,512,109,3,128,Superior occipital gyrus
2708,512,109,13,128,"Lateral occipital cortex, superior"
2709,512,109,72,128,"Calcarine cortex, posterior"
2710,512,109,89,256,Transverse occipital sulcus
2711,512,109,107,256,Occipital pole
2712,512,109,31,256,Superior occipital sulcus RH
2713,512,109,84,256,"Superior occipital sulcus, inferior"
2714,512,109,119,256,Calcarine sulcus posterior
2715,512,109,232,512,Occipital pole lateral RH
2716,512,109,431,512,Superior occipital gyrus RH
2717,512,109,200,512,Occipital pole superior
2718,512,109,175,512,Cuneus posterior RH
2719,512,109,195,512,Occipital pole
2720,512,109,155,1024,Occipital pole RH
2721,512,109,616,1024,Occipital pole
2722,512,109,377,1024,Lunate sulcus inferior RH
2723,512,109,360,1024,Lateral occipital sulcus posterior RH
2724,512,109,284,1024,Occipital pole lateral RH
2725,512,110,25,64,Putamen
2726,512,110,64,64,Caudate
2727,512,110,26,64,Mid-anterior Cingulate cortex
2728,512,110,47,64,Thalamus
2729,512,110,45,64,Heschl’s gyrus
2730,512,110,98,128,"Putamen, anterior"
2731,512,110,94,128,Caudate
2732,512,110,87,128,Internal capsule
2733,512,110,127,128,"Lateral ventricles, superior"
2734,512,110,49,128,"Insula center, and lateral fissure"
2735,512,110,101,256,Internal capsule anterior horn RH
2736,512,110,58,256,Caudate superior
2737,512,110,34,256,"Corpus callosum forceps minor, LH"
2738,512,110,5,256,Caudate superior
2739,512,110,158,256,Thalamus lateral
2740,512,110,468,512,Putamen RH
2741,512,110,31,512,Caudate RH
2742,512,110,111,512,Putamen LH
2743,512,110,456,512,Superior longitudinal fasciculus III middle RH
2744,512,110,54,512,Caudate dorsal
2745,512,110,399,1024,Internal capsule anterior limb superior
2746,512,110,629,1024,Putamen and globus pallidus anterior LH
2747,512,110,465,1024,Superior longitudinal fasciculus III anterior RH
2748,512,110,679,1024,Insula superior LH
2749,512,110,69,1024,Putamen superior RH
2750,512,111,64,64,Caudate
2751,512,111,26,64,Mid-anterior Cingulate cortex
2752,512,111,15,64,ventricles
2753,512,111,47,64,Thalamus
2754,512,111,41,64,Postcentral gyrus inferior
2755,512,111,98,128,"Putamen, anterior"
2756,512,111,49,128,"Insula center, and lateral fissure"
2757,512,111,94,128,Caudate
2758,512,111,67,128,"Anterior insula, RH-dominated"
2759,512,111,15,128,Precentral gyrus inferior
2760,512,111,199,256,Putamen and globus pallidus
2761,512,111,53,256,Caudate
2762,512,111,105,256,Putamen anterior
2763,512,111,72,256,Putamen
2764,512,111,158,256,Thalamus lateral
2765,512,111,308,512,Globus pallidus
2766,512,111,467,512,External capsule middle LH
2767,512,111,332,512,Putamen anterior 
2768,512,111,377,512,Internal capsule middle LH
2769,512,111,480,512,Putamen postero-superior
2770,512,111,851,1024,Putamen anterior LH
2771,512,111,606,1024,Putamen LH
2772,512,111,644,1024,Putamen posterior LH
2773,512,111,886,1024,External capsule LH
2774,512,111,399,1024,Internal capsule anterior limb superior
2775,512,112,52,64,Inferior frontal gyrus
2776,512,112,58,64,Middle frontal gyrus anterior
2777,512,112,30,64,Superior rostral gyrus
2778,512,112,51,64,Middle frontal gyrus
2779,512,112,23,64,Anterior Cingulate Cortex
2780,512,112,117,128,"Ventromedial prefrontal cortex, anterior"
2781,512,112,35,128,"Dorsomedial prefrontal cortex, anterocaudal"
2782,512,112,30,128,Cerebrospinal fluid (between anterior part of superior frontal gyrus and skull)
2783,512,112,90,128,"Superior frontal sulcus, anterior"
2784,512,112,93,128,Cerebrospinal fluid (between middle frontal gyrus and skull)
2785,512,112,185,256,Frontal pole lateral LH
2786,512,112,104,256,Frontal pole
2787,512,112,39,256,"Paracingulate gyrus, anterior"
2788,512,112,79,256,"Frontal pole lateral, RH"
2789,512,112,175,256,Cerebrospinal fluid (between middle frontal gyrus and skull)
2790,512,112,46,512,Frontal pole
2791,512,112,192,512,Frontal pole medial
2792,512,112,68,512,Superior frontal gyrus medial anterior
2793,512,112,24,512,Dorsomedial prefrontal cortex anterocaudal LH
2794,512,112,44,512,Frontal pole superior RH
2795,512,112,215,1024,Frontal pole medial
2796,512,112,450,1024,Cerebrospinal fluid (between occipital pole superior and skull)
2797,512,112,642,1024,Frontal pole lateral LH
2798,512,112,346,1024,Frontal pole medial LH
2799,512,112,369,1024,Frontal pole LH
2800,512,113,30,64,Superior rostral gyrus
2801,512,113,23,64,Anterior Cingulate Cortex
2802,512,113,52,64,Inferior frontal gyrus
2803,512,113,64,64,Caudate
2804,512,113,39,64,Dorsomedial Prefrontal cortex antero-caudal
2805,512,113,107,128,Anterior insula
2806,512,113,14,128,Lateral frontal pole
2807,512,113,32,128,"Inferior frontal gyrus anterior, LH"
2808,512,113,35,128,"Dorsomedial prefrontal cortex, anterocaudal"
2809,512,113,100,128,Caudate ventral
2810,512,113,60,256,Genu of callosal body
2811,512,113,98,256,Middle frontal gyrus medial RH
2812,512,113,34,256,"Corpus callosum forceps minor, LH"
2813,512,113,32,256,Anterior cingulate cortex
2814,512,113,110,256,Insula anterior
2815,512,113,445,512,Forceps minor RH
2816,512,113,208,512,Corpus callosum genu superior
2817,512,113,393,512,Suborbital sulcus
2818,512,113,368,512,Frontomarginal gyrus LH
2819,512,113,383,512,Anterior corona radiata LH
2820,512,113,478,1024,Forceps minor middle LH
2821,512,113,406,1024,Anterior corona radiata inferior LH
2822,512,113,160,1024,Anterior corona radiata LH
2823,512,113,324,1024,Corpus callosum genu LH
2824,512,113,454,1024,Internal capsule anterior limb RH
2825,512,114,6,64,Antero-superior insula
2826,512,114,26,64,Mid-anterior Cingulate cortex
2827,512,114,64,64,Caudate
2828,512,114,19,64,Planum polare
2829,512,114,23,64,Anterior Cingulate Cortex
2830,512,114,79,128,Pars triangularis
2831,512,114,57,128,Hippocampal fissure
2832,512,114,26,128,Middle temporal gyrus RH
2833,512,114,42,128,"Middle temporal gyrus, LH"
2834,512,114,64,128,"Lateral fissure, anterior"
2835,512,114,163,256,"Superior temporal gyrus, medial"
2836,512,114,132,256,"Insula, ventral anterior"
2837,512,114,236,256,Pars orbitalis RH
2838,512,114,21,256,Amygdala
2839,512,114,56,256,Suborbital cortex
2840,512,114,353,512,Planum polare inferior
2841,512,114,3,512,"Anterior insula, ventral"
2842,512,114,120,512,Amygdala
2843,512,114,101,512,Temporal pole LH
2844,512,114,79,512,Lateral fissure anterior
2845,512,114,543,1024,Superior temporal gyrus anterior LH
2846,512,114,648,1024,Superior temporal gyrus anterior medial RH
2847,512,114,841,1024,Posterior orbital gyrus RH
2848,512,114,710,1024,Posterior orbital gyrus posterior
2849,512,114,56,1024,Anterior insula inferior LH
2850,512,115,39,64,Dorsomedial Prefrontal cortex antero-caudal
2851,512,115,51,64,Middle frontal gyrus
2852,512,115,1,64,Superior frontal sulcus
2853,512,115,62,64,Superior frontal gyrus
2854,512,115,23,64,Anterior Cingulate Cortex
2855,512,115,2,128,Middle frontal gyrus anterior
2856,512,115,90,128,"Superior frontal sulcus, anterior"
2857,512,115,14,128,Lateral frontal pole
2858,512,115,9,128,Superior frontal sulcus
2859,512,115,30,128,Cerebrospinal fluid (between anterior part of superior frontal gyrus and skull)
2860,512,115,214,256,Middle frontal gyrus anterior
2861,512,115,54,256,"Superior frontal sulcus anterior, RH"
2862,512,115,175,256,Cerebrospinal fluid (between middle frontal gyrus and skull)
2863,512,115,12,256,Superior frontal gyrus anterior
2864,512,115,82,256,Cerebrospinal fluid (between superior frontal gyrus and skull)
2865,512,115,32,512,Superior frontal sulcus anterior RH
2866,512,115,174,512,Superior frontal gyrus anterior
2867,512,115,441,512,Middle frontal gyrus anterior medial RH
2868,512,115,345,512,Cerebrospinal fluid (between middle frontal gyrus and skull RH)
2869,512,115,44,512,Frontal pole superior RH
2870,512,115,934,1024,Frontal pole superior RH
2871,512,115,730,1024,Middle frontal gyrus anterior RH
2872,512,115,389,1024,Superior frontal gyrus anterior RH
2873,512,115,631,1024,Superior frontal gyrus antero-superior
2874,512,115,4,1024,Cerebrospinal fluid (between middle frontal gyrus anterior and skull)
2875,512,116,8,64,Planum temporale
2876,512,116,6,64,Antero-superior insula
2877,512,116,26,64,Mid-anterior Cingulate cortex
2878,512,116,45,64,Heschl’s gyrus
2879,512,116,25,64,Putamen
2880,512,116,64,128,"Lateral fissure, anterior"
2881,512,116,23,128,"Superior temporal gyrus, middle"
2882,512,116,109,128,Central operculum cortex
2883,512,116,49,128,"Insula center, and lateral fissure"
2884,512,116,68,128,Planum temporale RH
2885,512,116,86,256,Heschl’s gyrus
2886,512,116,20,256,Frontal operculum LH
2887,512,116,148,256,Lateral fissure anterior
2888,512,116,74,256,Insula
2889,512,116,26,256,Superior temporal gyrus LH
2890,512,116,353,512,Planum polare inferior
2891,512,116,166,512,Posterior insula dorsal lateral
2892,512,116,330,512,Central operculum LH
2893,512,116,390,512,Posterior insula ventral 
2894,512,116,53,512,Anterior insula dorsal RH
2895,512,116,308,1024,Heschl’s gyrus anterior medial RH
2896,512,116,830,1024,Heschl’s gyrus LH
2897,512,116,229,1024,Frontal opercula medial
2898,512,116,513,1024,Posterior insula inferior
2899,512,116,578,1024,Central opercula
2900,512,117,17,64,Superior frontal gyrus medial
2901,512,117,23,64,Anterior Cingulate Cortex
2902,512,117,51,64,Middle frontal gyrus
2903,512,117,26,64,Mid-anterior Cingulate cortex
2904,512,117,52,64,Inferior frontal gyrus
2905,512,117,58,128,"Dorsomedial prefrontal cortex, anteromedial"
2906,512,117,19,128,Mid-anterior cingulate cortex
2907,512,117,1,128,"Middle frontal gyrus lateral, LH"
2908,512,117,69,128,Anterior cingulate cortex
2909,512,117,119,128,"Paracingulate gyrus, postero-superior"
2910,512,117,121,256,Dorsomedial prefrontal cortex
2911,512,117,229,256,Dorsomedial prefrontal cortex posterior
2912,512,117,13,256,Mid-anterior cingulate cortex
2913,512,117,192,256,Middle frontal gyrus posterior RH
2914,512,117,40,256,"Paracingulate gyrus, posterior"
2915,512,117,486,512,Paracingulate sulcus mid-posterior RH
2916,512,117,223,512,Cingulate sulcus middle
2917,512,117,19,512,Paracingulate sulcus LH
2918,512,117,104,512,Dorsomedial prefrontal cortex LH
2919,512,117,299,512,Superior frontal gyrus medial middle
2920,512,117,548,1024,Superior frontal gyrus medial mid-anterior
2921,512,117,572,1024,Paracingulate gyrus mid-posterior LH
2922,512,117,869,1024,Paracingulate gyrus middle
2923,512,117,707,1024,Cingulate middle RH
2924,512,117,645,1024,Dorsomedial prefrontal cortex superior RH
2925,512,118,62,64,Superior frontal gyrus
2926,512,118,44,64,Paracentral lobule superior
2927,512,118,40,64,Precentral gyrus superior
2928,512,118,10,64,Superior parts of Postcentral and Precentral gyri
2929,512,118,34,64,Precentral gyrus medial
2930,512,118,119,128,"Paracingulate gyrus, postero-superior"
2931,512,118,1,128,"Middle frontal gyrus lateral, LH"
2932,512,118,36,128,"Superior frontal gyrus, posterior"
2933,512,118,101,128,"Superior frontal sulcus anterior, LH"
2934,512,118,40,128,"Paracingulate gyrus, middle"
2935,512,118,76,256,Superior frontal gyrus posterior
2936,512,118,180,256,Cerebrospinal fluid (between precentral gyrus superior and skull)
2937,512,118,221,256,Precentral sulcus superior LH
2938,512,118,116,256,Mid-posterior medial frontal gyrus
2939,512,118,44,256,"Precentral sulcus, medial"
2940,512,118,42,512,Cerebrospinal fluid (between interhemispheric fissure and superior frontal gyrus superio )
2941,512,118,420,512,Paracingulate sulcus posterior LH
2942,512,118,69,512,Superior frontal gyrus mid-posterior 
2943,512,118,458,512,Cerebrospinal fluid (between superior frontal gyrus superior and skull)
2944,512,118,275,512,Cerebrospinal fluid (between superior frontal gyrus superior and skull)
2945,512,118,301,1024,Superior frontal gyrus middle
2946,512,118,318,1024,Superior frontal gyrus medial middle
2947,512,118,440,1024,Cerebrospinal fluid (between superior frontal gyrus mid-posterior and skull LH)
2948,512,118,325,1024,Superior frontal gyrus superior RH
2949,512,118,696,1024,Superior frontal gyrus posterior superior LH
2950,512,119,36,64,Angular gyrus
2951,512,119,57,64,Superior parietal lobule
2952,512,119,51,64,Middle frontal gyrus
2953,512,119,37,64,Supramarginal gyrus
2954,512,119,58,64,Middle frontal gyrus anterior
2955,512,119,29,128,"Angular gyrus anterior, RH"
2956,512,119,21,128,"Angular gyrus superior, RH"
2957,512,119,112,128,Postcentral sulcus RH
2958,512,119,46,128,"Intraparietal sulcus, RH"
2959,512,119,114,128,"Supramarginal gyrus anterior, RH"
2960,512,119,29,256,"Angular gyrus superior, RH"
2961,512,119,38,256,"Supramarginal gyrus, RH"
2962,512,119,118,256,"Intraparietal sulcus ventral, RH"
2963,512,119,109,256,Angular gyrus RH
2964,512,119,11,256,Cerebrospinal fluid (between intraparietal sulcus and skull)
2965,512,119,399,512,Angular sulcus superior RH
2966,512,119,99,512,Angular gyrus anterior RH
2967,512,119,214,512,Intraparietal sulcus anterior RH
2968,512,119,444,512,Cerebrospinal fluid (between intraparietal sulcus and skull RH)
2969,512,119,305,512,Angular gyrus superior RH
2970,512,119,528,1024,Angular gyrus middle RH
2971,512,119,764,1024,Angular gyrus antero-superior RH
2972,512,119,623,1024,Supramarginal gyrus RH
2973,512,119,525,1024,Intermediate primus of Jensen posterior RH
2974,512,119,105,1024,Angular gyrus mid-superior RH
2975,512,120,64,64,Caudate
2976,512,120,22,64,Superior fornix and isthmus
2977,512,120,26,64,Mid-anterior Cingulate cortex
2978,512,120,61,64,Middle temporal gyrus
2979,512,120,23,64,Anterior Cingulate Cortex
2980,512,120,98,128,"Putamen, anterior"
2981,512,120,100,128,Caudate ventral
2982,512,120,99,128,Posterior insula ventral
2983,512,120,79,128,Pars triangularis
2984,512,120,31,128,Parahippocampal gyrus
2985,512,120,125,256,Hippocampal fissure
2986,512,120,217,256,Superior temporal gyrus anterior
2987,512,120,105,256,Putamen anterior
2988,512,120,72,256,Putamen
2989,512,120,21,256,Amygdala
2990,512,120,316,512,Putamen postero-inferior
2991,512,120,236,512,Anterior limb of internal capsule
2992,512,120,105,512,Amygdala inferior
2993,512,120,270,512,Hippocampus
2994,512,120,332,512,Putamen anterior 
2995,512,120,841,1024,Posterior orbital gyrus RH
2996,512,120,82,1024,Uncinate fasciculus
2997,512,120,488,1024,Globus pallidus
2998,512,120,678,1024,Amygdala
2999,512,120,56,1024,Anterior insula inferior LH
3000,512,121,21,64,Cerebellum I-V
3001,512,121,9,64,Cerebellum Crus II
3002,512,121,11,64,Transverse sinus
3003,512,121,16,64,Posterior fusiform gyrus
3004,512,121,55,64,Lingual gyrus
3005,512,121,27,128,Cerebellum VI anterior
3006,512,121,120,128,Fusiform gyrus
3007,512,121,22,128,Cerebellum Crus I anterior
3008,512,121,115,128,Cerebellum IV and middle cerebellar peduncle
3009,512,121,28,128,Cerebellum VI superior
3010,512,121,233,256,Cerebellum VI anterior
3011,512,121,181,256,Cerebellum VI
3012,512,121,173,256,Cerebellum VI anterior
3013,512,121,81,256,Cerebellum Crus I RH
3014,512,121,91,256,Cerebellum Crus I superior
3015,512,121,422,512,Fusiform gyrus anterior RH
3016,512,121,14,512,Cerebellum VI RH
3017,512,121,341,512,Cerebellum VI medial
3018,512,121,376,512,Cerebellum V RH
3019,512,121,60,512,Cerebellum VI superior medial
3020,512,121,891,1024,Cerebellum V RH
3021,512,121,873,1024,Cerebellum VI RH
3022,512,121,987,1024,Cerebellum VI RH
3023,512,121,121,1024,Fusiform gyrus mid-anterior RH
3024,512,121,1001,1024,Cerebellum VI RH
3025,512,122,35,64,Lingual gyrus anterior
3026,512,122,60,64,Cuneus
3027,512,122,53,64,Parieto occipital sulcus anterior
3028,512,122,4,64,Posterior Cingulate cortex
3029,512,122,3,64,Calcarine cortex posterior
3030,512,122,61,128,Parieto-occipital sulcus anterior
3031,512,122,91,128,Lingual gyrus
3032,512,122,12,128,Lingual gyrus posterior
3033,512,122,52,128,Inferior precuneus
3034,512,122,8,128,Parieto-occipital sulcus central
3035,512,122,222,256,Calcarine sulcus anterior
3036,512,122,88,256,Cuneus inferior
3037,512,122,62,256,"Lingual gyrus, middle"
3038,512,122,102,256,Ventral posterior cingulate cortex
3039,512,122,151,256,"Parieto-occipital sulcus, anterior"
3040,512,122,364,512,Lingual gyrus inferior
3041,512,122,435,512,Cuneus anterior
3042,512,122,495,512,Lingual gyrus middle RH
3043,512,122,248,512,Posterior cingulate cortex inferior
3044,512,122,250,512,Retrosplenial cortex superior
3045,512,122,390,1024,Posterior cingulate cortex postero-inferior
3046,512,122,197,1024,Cuneus anterior LH
3047,512,122,117,1024,Lingual gyrus mid-posterior RH
3048,512,122,833,1024,Calcarine sulcus mid-anterior
3049,512,122,94,1024,Supracalcarine cortex RH
3050,512,123,60,64,Cuneus
3051,512,123,53,64,Parieto occipital sulcus anterior
3052,512,123,31,64,Calcarine sulcus anterior
3053,512,123,13,64,Superior occipital gyrus
3054,512,123,35,64,Lingual gyrus anterior
3055,512,123,111,128,Intracalcarine cortex
3056,512,123,75,128,Cuneus
3057,512,123,17,128,Parieto-occipital sulcus postero-superior
3058,512,123,78,128,Cuneus superior
3059,512,123,45,128,"Calcarine sulcus, anterior"
3060,512,123,139,256,Calcarine sulcus middle
3061,512,123,77,256,Cuneus inferior
3062,512,123,184,256,Cuneus superior
3063,512,123,88,256,Cuneus inferior
3064,512,123,151,256,"Parieto-occipital sulcus, anterior"
3065,512,123,424,512,Parieto-occipital sulcus postero-inferior RH
3066,512,123,331,512,Parieto-occipital sulcus middle
3067,512,123,240,512,Cuneus superior 
3068,512,123,107,512,Cuneus middle
3069,512,123,435,512,Cuneus anterior
3070,512,123,914,1024,Cuneus antero-superior RH
3071,512,123,846,1024,Cuneus superior
3072,512,123,605,1024,Cuneus inferior RH
3073,512,123,849,1024,Parieto-occipital sulcus 
3074,512,123,159,1024,Parieto-occipital sulcus middle RH
3075,512,124,40,64,Precentral gyrus superior
3076,512,124,62,64,Superior frontal gyrus
3077,512,124,52,64,Inferior frontal gyrus
3078,512,124,32,64,Intraparietal sulcus
3079,512,124,17,64,Superior frontal gyrus medial
3080,512,124,101,128,"Superior frontal sulcus anterior, LH"
3081,512,124,9,128,Superior frontal sulcus
3082,512,124,36,128,"Superior frontal gyrus, posterior"
3083,512,124,90,128,"Superior frontal sulcus, anterior"
3084,512,124,51,128,Cerebrospinal fluid (between superior part of superior frontal gyrus and skull)
3085,512,124,68,256,"Superior frontal gyrus posterior, LH"
3086,512,124,136,256,Cerebrospinal fluid (between middle frontal gyrus and skull)
3087,512,124,174,256,Middle frontal gyrus posterior LH
3088,512,124,76,256,Superior frontal gyrus posterior
3089,512,124,207,256,Posterior middle frontal gyrus
3090,512,124,162,512,Superior frontal sulcus posterior LH
3091,512,124,251,512,Middle frontal gyrus mid-posterior LH
3092,512,124,307,512,Superior frontal sulcus middle
3093,512,124,63,512,Cerebrospinal fluid (between middle frontal gyrus and skull LH)
3094,512,124,267,512,Superior frontal gyrus middle LH
3095,512,124,48,1024,Superior frontal sulcus mid-posterior LH
3096,512,124,883,1024,Superior frontal sulcus mid-anterior LH
3097,512,124,277,1024,Superior frontal gyrus middle LH
3098,512,124,803,1024,Superior frontal sulcus posterior LH
3099,512,124,1002,1024,Middle frontal gyrus posterior superior LH
3100,512,125,21,64,Cerebellum I-V
3101,512,125,2,64,Fusiform gyrus
3102,512,125,16,64,Posterior fusiform gyrus
3103,512,125,55,64,Lingual gyrus
3104,512,125,11,64,Transverse sinus
3105,512,125,22,128,Cerebellum Crus I anterior
3106,512,125,96,128,Cerebellum Crus II
3107,512,125,27,128,Cerebellum VI anterior
3108,512,125,115,128,Cerebellum IV and middle cerebellar peduncle
3109,512,125,113,128,Cerebellum VI
3110,512,125,50,256,Cerebellum VIIIb posterior
3111,512,125,36,256,Cerebellum VIIb
3112,512,125,165,256,Fluid between cerebellum and pons
3113,512,125,147,256,Cerebellum Crus I lateral RH
3114,512,125,69,256,Cerebellum VIIIb anterior
3115,512,125,70,512,Cerebellum IX
3116,512,125,339,512,Cerebellum IX and cerebellar peduncle 
3117,512,125,272,512,Cerebellum VIIIb medial
3118,512,125,452,512,Medulla oblongata superior
3119,512,125,381,512,Cerebellum VI
3120,512,125,435,1024,Cerebellum IX
3121,512,125,98,1024,Cerebellum IX middle
3122,512,125,321,1024,Fluid between cerebellum and peduncle inferior
3123,512,125,358,1024,Cerebellum VIIIa
3124,512,125,409,1024,Cerebellum IX
3125,512,126,49,64,Inferior frontal sulcus
3126,512,126,58,64,Middle frontal gyrus anterior
3127,512,126,26,64,Mid-anterior Cingulate cortex
3128,512,126,6,64,Antero-superior insula
3129,512,126,52,64,Inferior frontal gyrus
3130,512,126,53,128,Inferior frontal sulcus RH
3131,512,126,104,128,Inferior frontal sulcus posterior RH
3132,512,126,2,128,Middle frontal gyrus anterior
3133,512,126,87,128,Internal capsule
3134,512,126,19,128,Mid-anterior cingulate cortex
3135,512,126,176,256,Anterior cingulate cortex
3136,512,126,4,256,"Inferior frontal sulcus, RH"
3137,512,126,101,256,Internal capsule anterior horn RH
3138,512,126,32,256,Anterior cingulate cortex
3139,512,126,34,256,"Corpus callosum forceps minor, LH"
3140,512,126,186,512,Anterior cingulate cortex
3141,512,126,256,512,Cingulum mid-anterior
3142,512,126,153,512,Inferior frontal sulcus posterior RH
3143,512,126,394,512,Cingulate sulcus anterior RH
3144,512,126,483,512,Superior longitudinal fasciculus III anterior RH
3145,512,126,57,1024,Arcuate fasciculus anterior RH
3146,512,126,1017,1024,Cingulum anterior
3147,512,126,115,1024,Inferior fronto-occipital fasciculus anterior RH
3148,512,126,3,1024,Arcuate fasciculus mid-anterior RH
3149,512,126,637,1024,Anterior thalamic radiation RH
3150,512,127,48,64,Intraparietal sulcus RH
3151,512,127,7,64,Superior temporal sulcus with angular gyrus
3152,512,127,42,64,Lateral occipital cortex
3153,512,127,32,64,Intraparietal sulcus
3154,512,127,36,64,Angular gyrus
3155,512,127,26,128,Middle temporal gyrus RH
3156,512,127,126,128,"Superior temporal sulcus posterior, RH"
3157,512,127,128,128,"Angular gyrus, RH"
3158,512,127,21,128,"Angular gyrus superior, RH"
3159,512,127,65,128,Ventrolateral fusiform gyrus
3160,512,127,225,256,Middle temporal gyrus middle RH
3161,512,127,108,256,Middle temporal gyrus posterior
3162,512,127,28,256,Inferior occipital gyrus
3163,512,127,253,256,Superior temporal sulcus posterior RH
3164,512,127,35,256,"Occipitotemporal sulcus posterior, RH"
3165,512,127,391,512,Middle temporal gyrus middle RH
3166,512,127,255,512,Middle temporal gyrus posterior RH
3167,512,127,93,512,Occipitotemporal gyrus posterior RH
3168,512,127,187,512,Inferior occipital gyrus
3169,512,127,237,512,Middle temporal gyrus mid-posterior RH
3170,512,127,786,1024,Inferior temporal sulcus posterior RH
3171,512,127,499,1024,Inferior temporal gyrus posterior RH
3172,512,127,532,1024,Inferior temporal gyrus middle RH
3173,512,127,511,1024,Inferior longitudinal fasciculus mid-posterior RH
3174,512,127,437,1024,Middle temporal gyrus postero-inferior RH
3175,512,128,21,64,Cerebellum I-V
3176,512,128,55,64,Lingual gyrus
3177,512,128,35,64,Lingual gyrus anterior
3178,512,128,11,64,Transverse sinus
3179,512,128,29,64,Inferior occipital gyrus
3180,512,128,91,128,Lingual gyrus
3181,512,128,113,128,Cerebellum VI
3182,512,128,28,128,Cerebellum VI superior
3183,512,128,41,128,Anterior fusiform gyrus
3184,512,128,12,128,Lingual gyrus posterior
3185,512,128,223,256,Cerebellum VI superior
3186,512,128,161,256,Cerebellum VI superior LH
3187,512,128,96,256,Cerebellum IV
3188,512,128,49,256,"Lingual gyrus, anterior"
3189,512,128,181,256,Cerebellum VI
3190,512,128,481,512,Cerebellum VI  LH
3191,512,128,478,512,Cerebellum VI posterior LH
3192,512,128,492,512,Cerebellum IV superior
3193,512,128,376,512,Cerebellum V RH
3194,512,128,364,512,Lingual gyrus inferior
3195,512,128,930,1024,Cerebellum VI LH
3196,512,128,893,1024,Cerebellum V
3197,512,128,857,1024,Cerebellum IV LH
3198,512,128,754,1024,Lingual gyrus anterior LH
3199,512,128,283,1024,Cerebellum VI
3200,512,129,53,64,Parieto occipital sulcus anterior
3201,512,129,59,64,Angular gyrus
3202,512,129,20,64,Central Parieto-occipital sulcus
3203,512,129,32,64,Intraparietal sulcus
3204,512,129,24,64,Descending occipital gyrus
3205,512,129,8,128,Parieto-occipital sulcus central
3206,512,129,87,128,Internal capsule
3207,512,129,110,128,"Inferior parietal lobule, LH"
3208,512,129,61,128,Parieto-occipital sulcus anterior
3209,512,129,3,128,Superior occipital gyrus
3210,512,129,93,256,Optic radiation LH
